chrom_pos	Chr	start	end	WinCenter	fst	delta_tp_ur	delta_td_ur	fst_outlier	tp_outlier	td_outlier	all_outlier	direction
Chr04_Occ_5675000	Chr04_Occ	5650000	5700000	5675000	0.01949	0.0019044563372252535	0.37893299999999996	1	0	0	0	Rural sel
Chr04_Occ_5725000	Chr04_Occ	5700000	5750000	5725000	0.037821	0.001937212800088916	0.192939	1	0	0	0	Rural sel
Chr04_Occ_5775000	Chr04_Occ	5750000	5800000	5775000	0.021853	0.001629961072588209	-0.11629599999999995	1	0	0	0	Weird
Chr04_Occ_5825000	Chr04_Occ	5800000	5850000	5825000	0.010343	8.027107686704241e-4	0.269158	0	0	0	0	Rural sel
Chr04_Occ_5875000	Chr04_Occ	5850000	5900000	5875000	0.008092	0.0010847285991106223	0.137214	0	0	0	0	Rural sel
Chr04_Occ_5925000	Chr04_Occ	5900000	5950000	5925000	0.007456	0.0018406767518824238	0.325895	0	0	0	0	Rural sel
Chr04_Occ_5975000	Chr04_Occ	5950000	6000000	5975000	0.012195	0.001788792915024576	0.16442299999999999	0	0	0	0	Rural sel
Chr04_Occ_6025000	Chr04_Occ	6000000	6050000	6025000	0.00962	2.4092780956068947e-4	-0.123693	0	0	0	0	Weird
Chr04_Occ_6075000	Chr04_Occ	6050000	6100000	6075000	0.006771	-2.1693229659384278e-4	-0.12793999999999994	0	0	0	0	Urban sel
Chr04_Occ_6125000	Chr04_Occ	6100000	6150000	6125000	0.001748	1.2372601061797633e-4	-0.02893100000000004	0	0	0	0	Weird
Chr04_Occ_6175000	Chr04_Occ	6150000	6200000	6175000	2.9e-5	-5.80059675947292e-4	0.061859	0	0	0	0	Weird
Chr04_Occ_6225000	Chr04_Occ	6200000	6250000	6225000	0.001074	1.752512884404117e-4	0.009260999999999964	0	0	0	0	Rural sel
Chr04_Occ_6275000	Chr04_Occ	6250000	6300000	6275000	2.66e-4	-3.207406864867354e-5	-0.020651000000000086	0	0	0	0	Urban sel
Chr04_Occ_6325000	Chr04_Occ	6300000	6350000	6325000	0	1.526558272237355e-4	-0.03395500000000007	0	0	0	0	Weird
Chr04_Occ_6375000	Chr04_Occ	6350000	6400000	6375000	0.004123	8.755365707955806e-5	0.007682999999999995	0	0	0	0	Rural sel
Chr04_Occ_6425000	Chr04_Occ	6400000	6450000	6425000	0	-8.014603888742457e-4	0.042690000000000006	0	0	0	0	Weird
Chr04_Occ_6475000	Chr04_Occ	6450000	6500000	6475000	0	-4.784340256567057e-5	-0.157632	0	0	0	0	Urban sel
Chr04_Occ_6525000	Chr04_Occ	6500000	6550000	6525000	6.77e-4	-4.1817581033390394e-4	-0.06926399999999999	0	0	0	0	Urban sel
Chr04_Occ_6575000	Chr04_Occ	6550000	6600000	6575000	0.001162	-4.909610033959795e-4	-0.03530999999999995	0	0	0	0	Urban sel
Chr04_Occ_6625000	Chr04_Occ	6600000	6650000	6625000	0.002064	-8.858052567850896e-4	-0.15463899999999997	0	0	0	0	Urban sel
Chr04_Occ_6675000	Chr04_Occ	6650000	6700000	6675000	0.009599	-0.001873037561415724	-0.19698	0	0	0	0	Urban sel
Chr04_Occ_6725000	Chr04_Occ	6700000	6750000	6725000	0.00774	-4.63726558636135e-4	0.100938	0	0	0	0	Weird
Chr04_Occ_6775000	Chr04_Occ	6750000	6800000	6775000	0.020175	-0.0012077147327264823	-0.218594	1	0	0	0	Urban sel
Chr04_Occ_6825000	Chr04_Occ	6800000	6850000	6825000	0.017096	-0.0014478410016203307	-0.2189810000000001	1	0	0	0	Urban sel
Chr04_Occ_6875000	Chr04_Occ	6850000	6900000	6875000	0.005146	-0.0011828921395328797	-0.14749600000000007	0	0	0	0	Urban sel
Chr04_Occ_6925000	Chr04_Occ	6900000	6950000	6925000	0.001821	-6.673583026894567e-4	-0.032525999999999944	0	0	0	0	Urban sel
Chr04_Occ_6975000	Chr04_Occ	6950000	7000000	6975000	0	0.001717955344346652	0.35623399999999994	0	0	0	0	Rural sel
Chr04_Occ_7025000	Chr04_Occ	7000000	7050000	7025000	0.002779	0.0021683329492602453	0.448647	0	0	1	0	Rural sel
Chr04_Occ_7075000	Chr04_Occ	7050000	7100000	7075000	0.003455	0.0018060969368631496	0.3912	0	0	0	0	Rural sel
Chr04_Occ_7125000	Chr04_Occ	7100000	7150000	7125000	0.004063	0.002659001501069097	0.42680999999999997	0	0	1	0	Rural sel
Chr04_Occ_7175000	Chr04_Occ	7150000	7200000	7175000	0.009104	0.0037335099412794514	0.566059	0	1	1	0	Rural sel
Chr04_Occ_7225000	Chr04_Occ	7200000	7250000	7225000	0.00758	0.002405639697066116	0.565754	0	0	1	0	Rural sel
Chr04_Occ_7275000	Chr04_Occ	7250000	7300000	7275000	5.87e-4	0.0017304468167237685	0.283749	0	0	0	0	Rural sel
Chr04_Occ_7325000	Chr04_Occ	7300000	7350000	7325000	0.006051	0.001961671773768124	-0.05196400000000001	0	0	0	0	Weird
Chr04_Occ_7375000	Chr04_Occ	7350000	7400000	7375000	0.008088	0.0023946737671773077	0.31786899999999996	0	0	0	0	Rural sel
Chr04_Occ_7425000	Chr04_Occ	7400000	7450000	7425000	0.030061	-7.547644186034902e-4	-0.19553899999999996	1	0	0	0	Urban sel
Chr04_Occ_7475000	Chr04_Occ	7450000	7500000	7475000	0.035553	2.0071715183500247e-4	-0.17954799999999999	1	0	0	0	Weird
Chr04_Occ_7525000	Chr04_Occ	7500000	7550000	7525000	0.024454	-2.607458157908721e-4	-0.088418	1	0	0	0	Urban sel
Chr04_Occ_7575000	Chr04_Occ	7550000	7600000	7575000	0.020594	0.0010603346608739003	-0.087698	1	0	0	0	Weird
Chr04_Occ_7625000	Chr04_Occ	7600000	7650000	7625000	0.02063	-5.9112481450768195e-5	-0.172016	1	0	0	0	Urban sel
Chr04_Occ_7675000	Chr04_Occ	7650000	7700000	7675000	0.026299	3.4331370416431153e-4	-0.47091800000000006	1	0	1	0	Weird
Chr04_Occ_7725000	Chr04_Occ	7700000	7750000	7725000	0.008798	-3.804588429514241e-4	-0.19097000000000003	0	0	0	0	Urban sel
Chr04_Occ_7775000	Chr04_Occ	7750000	7800000	7775000	0.006464	3.718913303122004e-4	-0.165548	0	0	0	0	Weird
Chr04_Occ_7825000	Chr04_Occ	7800000	7850000	7825000	0.003185	0.001161251635681388	-0.14284200000000002	0	0	0	0	Weird
Chr04_Occ_7875000	Chr04_Occ	7850000	7900000	7875000	0.002835	0.003885827491437309	0.852569	0	1	1	0	Rural sel
Chr04_Occ_7925000	Chr04_Occ	7900000	7950000	7925000	0.004863	-6.164928802034004e-4	-0.177848	0	0	0	0	Urban sel
Chr04_Occ_7975000	Chr04_Occ	7950000	8000000	7975000	5.33e-4	6.175731748339665e-4	0.09021099999999993	0	0	0	0	Rural sel
Chr04_Occ_8025000	Chr04_Occ	8000000	8050000	8025000	1.62e-4	8.311178897548281e-4	0.512531	0	0	1	0	Rural sel
Chr04_Occ_8075000	Chr04_Occ	8050000	8100000	8075000	0.005942	0.004887738341420648	0.614456	0	1	1	0	Rural sel
Chr04_Occ_8125000	Chr04_Occ	8100000	8150000	8125000	0.014991	0.010328813551752566	1.210269	1	1	1	1	Rural sel
Chr04_Occ_8175000	Chr04_Occ	8150000	8200000	8175000	0	0.0041451914876886944	0.6274390000000001	0	1	1	0	Rural sel
Chr04_Occ_8225000	Chr04_Occ	8200000	8250000	8225000	0	2.622525505610613e-4	-0.02135700000000007	0	0	0	0	Weird
Chr04_Occ_8275000	Chr04_Occ	8250000	8300000	8275000	0	0.007875542323431906	0.10910000000000003	0	1	0	0	Rural sel
Chr04_Occ_8375000	Chr04_Occ	8350000	8400000	8375000	0.002715	1.986792902363907e-5	0.32488200000000006	0	0	0	0	Rural sel
Chr04_Occ_8425000	Chr04_Occ	8400000	8450000	8425000	0.001589	-7.616879853306821e-4	0.073779	0	0	0	0	Weird
Chr04_Occ_8475000	Chr04_Occ	8450000	8500000	8475000	0.004204	3.7714964799218445e-4	0.004093000000000013	0	0	0	0	Rural sel
Chr04_Occ_8525000	Chr04_Occ	8500000	8550000	8525000	0.006272	9.071804732407387e-4	0.317411	0	0	0	0	Rural sel
Chr04_Occ_8575000	Chr04_Occ	8550000	8600000	8575000	0.003501	-6.213005634991137e-5	0.29828199999999994	0	0	0	0	Weird
Chr04_Occ_8625000	Chr04_Occ	8600000	8650000	8625000	0.004362	-0.0013051321480136869	0.010391000000000039	0	0	0	0	Weird
Chr04_Occ_8675000	Chr04_Occ	8650000	8700000	8675000	0.006275	-1.6411180442240346e-4	0.06989000000000001	0	0	0	0	Weird
Chr04_Occ_8725000	Chr04_Occ	8700000	8750000	8725000	0.00417	-8.291051063602246e-4	0.06900700000000004	0	0	0	0	Weird
Chr04_Occ_8775000	Chr04_Occ	8750000	8800000	8775000	0.002833	-8.811076171163171e-4	0.21396599999999993	0	0	0	0	Weird
Chr04_Occ_8825000	Chr04_Occ	8800000	8850000	8825000	0.002447	-0.0013045003001221425	-0.06579000000000002	0	0	0	0	Urban sel
Chr04_Occ_8875000	Chr04_Occ	8850000	8900000	8875000	4.75e-4	-4.5489787608915533e-4	0.23320400000000008	0	0	0	0	Weird
Chr04_Occ_8925000	Chr04_Occ	8900000	8950000	8925000	0.003837	2.8668050863799727e-4	0.183707	0	0	0	0	Rural sel
Chr04_Occ_8975000	Chr04_Occ	8950000	9000000	8975000	0.003104	1.0758620192453765e-4	0.13642700000000002	0	0	0	0	Rural sel
Chr04_Occ_9025000	Chr04_Occ	9000000	9050000	9025000	0.005451	-1.4582555003813877e-4	0.04380899999999999	0	0	0	0	Weird
Chr04_Occ_9075000	Chr04_Occ	9050000	9100000	9075000	0	-2.2210810921879064e-4	0.10036800000000001	0	0	0	0	Weird
Chr04_Occ_9125000	Chr04_Occ	9100000	9150000	9125000	0.002952	1.4118660598025357e-4	0.209638	0	0	0	0	Rural sel
Chr04_Occ_9175000	Chr04_Occ	9150000	9200000	9175000	0	-9.843368341867081e-5	0.238069	0	0	0	0	Weird
Chr04_Occ_9225000	Chr04_Occ	9200000	9250000	9225000	8.76e-4	5.299318658780212e-4	0.333377	0	0	0	0	Rural sel
Chr04_Occ_9275000	Chr04_Occ	9250000	9300000	9275000	0.003365	-1.0553911184746183e-4	0.212816	0	0	0	0	Weird
Chr04_Occ_9325000	Chr04_Occ	9300000	9350000	9325000	0.003521	9.482130505143911e-5	0.19653500000000002	0	0	0	0	Rural sel
Chr04_Occ_9375000	Chr04_Occ	9350000	9400000	9375000	0.003442	-3.1225781435409786e-4	0.1223590000000001	0	0	0	0	Weird
Chr04_Occ_9425000	Chr04_Occ	9400000	9450000	9425000	0.010929	-0.0013284178121283283	-0.09566800000000009	0	0	0	0	Urban sel
Chr04_Occ_9475000	Chr04_Occ	9450000	9500000	9475000	0.010178	3.930904742091221e-4	0.153449	0	0	0	0	Rural sel
Chr04_Occ_9525000	Chr04_Occ	9500000	9550000	9525000	0.007975	0.002461500395793393	0.41151799999999994	0	0	0	0	Rural sel
Chr04_Occ_9575000	Chr04_Occ	9550000	9600000	9575000	0.008049	-4.436623164092001e-4	-0.07209399999999999	0	0	0	0	Urban sel
Chr04_Occ_9625000	Chr04_Occ	9600000	9650000	9625000	0.005509	-4.1462557048121615e-4	-0.05051899999999998	0	0	0	0	Urban sel
Chr04_Occ_9675000	Chr04_Occ	9650000	9700000	9675000	0	-1.4404416278251606e-4	0.03188500000000005	0	0	0	0	Weird
Chr04_Occ_9725000	Chr04_Occ	9700000	9750000	9725000	0.009917	0.0011444860036242174	0.373618	0	0	0	0	Rural sel
Chr04_Occ_9775000	Chr04_Occ	9750000	9800000	9775000	0.001451	2.34513444319219e-4	0.09331099999999998	0	0	0	0	Rural sel
Chr04_Occ_9825000	Chr04_Occ	9800000	9850000	9825000	0.005946	3.764294703084894e-4	0.191823	0	0	0	0	Rural sel
Chr04_Occ_9875000	Chr04_Occ	9850000	9900000	9875000	0.012917	1.4523473200174497e-4	0.18690099999999998	0	0	0	0	Rural sel
Chr04_Occ_9925000	Chr04_Occ	9900000	9950000	9925000	0.002167	-5.320104241443562e-4	-0.032026	0	0	0	0	Urban sel
Chr04_Occ_9975000	Chr04_Occ	9950000	10000000	9975000	0	2.1376404388257636e-4	0.166448	0	0	0	0	Rural sel
Chr04_Occ_10025000	Chr04_Occ	10000000	10050000	10025000	0.004599	-6.075527902091359e-4	0.18687699999999996	0	0	0	0	Weird
Chr04_Occ_10075000	Chr04_Occ	10050000	10100000	10075000	0.001361	4.223674913381003e-4	0.087638	0	0	0	0	Rural sel
Chr04_Occ_10125000	Chr04_Occ	10100000	10150000	10125000	0	3.116445198713576e-4	0.16504300000000005	0	0	0	0	Rural sel
Chr04_Occ_10175000	Chr04_Occ	10150000	10200000	10175000	0.003983	-2.3184496365676564e-4	0.03405100000000005	0	0	0	0	Weird
Chr04_Occ_10225000	Chr04_Occ	10200000	10250000	10225000	0.001974	-7.897177033492804e-4	-0.13176500000000002	0	0	0	0	Urban sel
Chr04_Occ_10275000	Chr04_Occ	10250000	10300000	10275000	0	5.124927563306524e-4	0.22179599999999997	0	0	0	0	Rural sel
Chr04_Occ_10325000	Chr04_Occ	10300000	10350000	10325000	0.004537	-0.0011544048675264026	-0.042116000000000015	0	0	0	0	Urban sel
Chr04_Occ_10375000	Chr04_Occ	10350000	10400000	10375000	0.004035	-9.278544264687584e-4	-0.09749699999999994	0	0	0	0	Urban sel
Chr04_Occ_10425000	Chr04_Occ	10400000	10450000	10425000	0.005028	-0.0019094765412207698	-0.16782999999999992	0	0	0	0	Urban sel
Chr04_Occ_10475000	Chr04_Occ	10450000	10500000	10475000	0.008011	3.7097944208691266e-4	0.05045500000000003	0	0	0	0	Rural sel
Chr04_Occ_10525000	Chr04_Occ	10500000	10550000	10525000	9.62e-4	-4.828107874900959e-4	0.10717299999999999	0	0	0	0	Weird
Chr04_Occ_10575000	Chr04_Occ	10550000	10600000	10575000	0.001807	-5.352105726129201e-5	0.093005	0	0	0	0	Weird
Chr04_Occ_10625000	Chr04_Occ	10600000	10650000	10625000	0.005729	1.2725630599521795e-4	0.18969899999999995	0	0	0	0	Rural sel
Chr04_Occ_10675000	Chr04_Occ	10650000	10700000	10675000	0.001845	-3.580919526256932e-4	0.12382700000000002	0	0	0	0	Weird
Chr04_Occ_10725000	Chr04_Occ	10700000	10750000	10725000	0.003255	1.3980547048040616e-4	0.09360099999999999	0	0	0	0	Rural sel
Chr04_Occ_10775000	Chr04_Occ	10750000	10800000	10775000	0.009336	-1.6764745665016727e-4	-0.04155299999999995	0	0	0	0	Urban sel
Chr04_Occ_10825000	Chr04_Occ	10800000	10850000	10825000	0.007192	2.1902675669255127e-4	0.11284000000000002	0	0	0	0	Rural sel
Chr04_Occ_10875000	Chr04_Occ	10850000	10900000	10875000	0.011566	8.039383405107157e-4	0.235002	0	0	0	0	Rural sel
Chr04_Occ_10925000	Chr04_Occ	10900000	10950000	10925000	0.013095	7.363746046436977e-4	0.08954800000000002	0	0	0	0	Rural sel
Chr04_Occ_10975000	Chr04_Occ	10950000	11000000	10975000	0.001622	7.425246037698514e-4	0.15764	0	0	0	0	Rural sel
Chr04_Occ_11025000	Chr04_Occ	11000000	11050000	11025000	0.00715	5.076200537234114e-4	0.09444400000000008	0	0	0	0	Rural sel
Chr04_Occ_11075000	Chr04_Occ	11050000	11100000	11075000	0.004457	-0.001565575401175131	-0.25328300000000004	0	0	0	0	Urban sel
Chr04_Occ_11125000	Chr04_Occ	11100000	11150000	11125000	0.007681	-1.4104039358549258e-4	-0.04605099999999995	0	0	0	0	Urban sel
Chr04_Occ_11175000	Chr04_Occ	11150000	11200000	11175000	0.001619	4.27215442181347e-4	0.21770600000000007	0	0	0	0	Rural sel
Chr04_Occ_11225000	Chr04_Occ	11200000	11250000	11225000	0.001731	0.001246042779944806	0.168767	0	0	0	0	Rural sel
Chr04_Occ_11275000	Chr04_Occ	11250000	11300000	11275000	0	5.203092710312999e-4	0.130876	0	0	0	0	Rural sel
Chr04_Occ_11325000	Chr04_Occ	11300000	11350000	11325000	0	1.9015924676366557e-4	0.030797999999999992	0	0	0	0	Rural sel
Chr04_Occ_11375000	Chr04_Occ	11350000	11400000	11375000	0.001894	-5.878953891378554e-4	0.04910700000000001	0	0	0	0	Weird
Chr04_Occ_11425000	Chr04_Occ	11400000	11450000	11425000	0.002399	7.062485969120576e-4	0.04462599999999983	0	0	0	0	Rural sel
Chr04_Occ_11475000	Chr04_Occ	11450000	11500000	11475000	0.001112	9.39376168419652e-5	-0.007605000000000084	0	0	0	0	Weird
Chr04_Occ_11525000	Chr04_Occ	11500000	11550000	11525000	0.008728	2.5290909220145735e-4	-0.029522999999999966	0	0	0	0	Weird
Chr04_Occ_11575000	Chr04_Occ	11550000	11600000	11575000	0.005156	4.0576588929796924e-4	0.1054	0	0	0	0	Rural sel
Chr04_Occ_11625000	Chr04_Occ	11600000	11650000	11625000	0.002252	4.2741310424398993e-4	0.08302699999999996	0	0	0	0	Rural sel
Chr04_Occ_11675000	Chr04_Occ	11650000	11700000	11675000	0.003515	9.385644184737255e-4	0.1251540000000001	0	0	0	0	Rural sel
Chr04_Occ_11725000	Chr04_Occ	11700000	11750000	11725000	0.001995	7.799858773652191e-5	0.154779	0	0	0	0	Rural sel
Chr04_Occ_11775000	Chr04_Occ	11750000	11800000	11775000	0.00456	2.4266173785839583e-4	0.20147300000000007	0	0	0	0	Rural sel
Chr04_Occ_11825000	Chr04_Occ	11800000	11850000	11825000	5.83e-4	4.177720962507316e-4	0.24561399999999997	0	0	0	0	Rural sel
Chr04_Occ_11875000	Chr04_Occ	11850000	11900000	11875000	0	-1.8806564566857184e-4	0.27312000000000003	0	0	0	0	Weird
Chr04_Occ_11925000	Chr04_Occ	11900000	11950000	11925000	0.001164	-2.168969439002317e-4	-0.005314999999999959	0	0	0	0	Urban sel
Chr04_Occ_11975000	Chr04_Occ	11950000	12000000	11975000	5.59e-4	1.9152893781398603e-4	0.04916899999999996	0	0	0	0	Rural sel
Chr04_Occ_12025000	Chr04_Occ	12000000	12050000	12025000	0.013284	-2.6915796175861276e-4	-0.05658400000000008	0	0	0	0	Urban sel
Chr04_Occ_12075000	Chr04_Occ	12050000	12100000	12075000	0.001319	-3.725342358551296e-4	-0.025672000000000028	0	0	0	0	Urban sel
Chr04_Occ_12125000	Chr04_Occ	12100000	12150000	12125000	0.001931	-0.0010842183329102762	-0.07381100000000007	0	0	0	0	Urban sel
Chr04_Occ_12175000	Chr04_Occ	12150000	12200000	12175000	9.72e-4	7.577569462853713e-5	0.05994999999999995	0	0	0	0	Rural sel
Chr04_Occ_12225000	Chr04_Occ	12200000	12250000	12225000	0.002753	-9.308846264093878e-4	-0.022623999999999977	0	0	0	0	Urban sel
Chr04_Occ_12275000	Chr04_Occ	12250000	12300000	12275000	0.004271	-6.0191823073142e-4	0.22035100000000007	0	0	0	0	Weird
Chr04_Occ_12325000	Chr04_Occ	12300000	12350000	12325000	0.001724	-3.0853605177884845e-4	-0.005798999999999999	0	0	0	0	Urban sel
Chr04_Occ_12375000	Chr04_Occ	12350000	12400000	12375000	0.004594	3.0619510538662867e-4	0.19218300000000002	0	0	0	0	Rural sel
Chr04_Occ_12425000	Chr04_Occ	12400000	12450000	12425000	0.004642	-0.0012752624927902818	-0.04881599999999997	0	0	0	0	Urban sel
Chr04_Occ_12475000	Chr04_Occ	12450000	12500000	12475000	0.002839	2.6493049969195277e-4	0.184531	0	0	0	0	Rural sel
Chr04_Occ_12525000	Chr04_Occ	12500000	12550000	12525000	0.005471	-4.043053593739739e-4	-0.06035199999999996	0	0	0	0	Urban sel
Chr04_Occ_12575000	Chr04_Occ	12550000	12600000	12575000	0.007774	-5.127066726056291e-4	0.13424000000000003	0	0	0	0	Weird
Chr04_Occ_12625000	Chr04_Occ	12600000	12650000	12625000	6.69e-4	-9.954768521181177e-4	-0.02081999999999995	0	0	0	0	Urban sel
Chr04_Occ_12675000	Chr04_Occ	12650000	12700000	12675000	0.007144	-4.13001286881454e-4	0.13195099999999998	0	0	0	0	Weird
Chr04_Occ_12725000	Chr04_Occ	12700000	12750000	12725000	0.012263	4.939914442568527e-5	0.071214	0	0	0	0	Rural sel
Chr04_Occ_12775000	Chr04_Occ	12750000	12800000	12775000	0	-1.495213448303237e-4	-0.03259000000000001	0	0	0	0	Urban sel
Chr04_Occ_12825000	Chr04_Occ	12800000	12850000	12825000	0.003685	-2.701537798856287e-4	0.07245599999999985	0	0	0	0	Weird
Chr04_Occ_12875000	Chr04_Occ	12850000	12900000	12875000	0.002321	8.507514180610132e-4	0.25155400000000006	0	0	0	0	Rural sel
Chr04_Occ_12925000	Chr04_Occ	12900000	12950000	12925000	0	-4.2180402648757213e-4	0.060462000000000016	0	0	0	0	Weird
Chr04_Occ_12975000	Chr04_Occ	12950000	13000000	12975000	0.00446	-5.2374506322044184e-5	0.109483	0	0	0	0	Weird
Chr04_Occ_13025000	Chr04_Occ	13000000	13050000	13025000	0	6.135825040901391e-5	-0.005277000000000004	0	0	0	0	Weird
Chr04_Occ_13075000	Chr04_Occ	13050000	13100000	13075000	0.001707	-8.328664056285878e-4	-0.09609000000000001	0	0	0	0	Urban sel
Chr04_Occ_13125000	Chr04_Occ	13100000	13150000	13125000	0.005366	-4.1684081675566996e-4	-0.049821000000000004	0	0	0	0	Urban sel
Chr04_Occ_13175000	Chr04_Occ	13150000	13200000	13175000	0.002828	3.0227016223126e-5	-0.04096900000000003	0	0	0	0	Weird
Chr04_Occ_13225000	Chr04_Occ	13200000	13250000	13225000	0.001151	7.108563061244619e-4	0.21356599999999998	0	0	0	0	Rural sel
Chr04_Occ_13275000	Chr04_Occ	13250000	13300000	13275000	5.98e-4	3.672578009828245e-5	1.4899999999995472e-4	0	0	0	0	Rural sel
Chr04_Occ_13325000	Chr04_Occ	13300000	13350000	13325000	0.004716	-5.127249288100211e-4	0.017936000000000063	0	0	0	0	Weird
Chr04_Occ_13375000	Chr04_Occ	13350000	13400000	13375000	0.002876	2.959648284090576e-4	0.16214300000000004	0	0	0	0	Rural sel
Chr04_Occ_13425000	Chr04_Occ	13400000	13450000	13425000	0.001361	5.430123858009769e-4	0.205945	0	0	0	0	Rural sel
Chr04_Occ_13475000	Chr04_Occ	13450000	13500000	13475000	4.2e-4	-1.44633491583274e-4	0.019953999999999916	0	0	0	0	Weird
Chr04_Occ_13525000	Chr04_Occ	13500000	13550000	13525000	0.004278	-8.547507824603964e-5	-0.06020000000000003	0	0	0	0	Urban sel
Chr04_Occ_13575000	Chr04_Occ	13550000	13600000	13575000	0.006439	2.2045891968281751e-4	0.300979	0	0	0	0	Rural sel
Chr04_Occ_13625000	Chr04_Occ	13600000	13650000	13625000	0.003931	6.505043998885664e-5	0.03455700000000017	0	0	0	0	Rural sel
Chr04_Occ_13675000	Chr04_Occ	13650000	13700000	13675000	0.005159	-0.001405760176404815	-0.24004800000000004	0	0	0	0	Urban sel
Chr04_Occ_13725000	Chr04_Occ	13700000	13750000	13725000	0.00344	3.221789923963242e-4	0.15091699999999997	0	0	0	0	Rural sel
Chr04_Occ_13775000	Chr04_Occ	13750000	13800000	13775000	0.007602	-2.2242713814233164e-4	-0.066658	0	0	0	0	Urban sel
Chr04_Occ_13825000	Chr04_Occ	13800000	13850000	13825000	0.009018	-8.188119869861569e-4	-0.09977599999999998	0	0	0	0	Urban sel
Chr04_Occ_13875000	Chr04_Occ	13850000	13900000	13875000	0.005862	6.932152096067179e-4	0.126046	0	0	0	0	Rural sel
Chr04_Occ_13925000	Chr04_Occ	13900000	13950000	13925000	0.005146	-4.004955655985253e-4	0.08660299999999999	0	0	0	0	Weird
Chr04_Occ_13975000	Chr04_Occ	13950000	14000000	13975000	0.005275	9.02932196245142e-4	0.13040799999999997	0	0	0	0	Rural sel
Chr04_Occ_14025000	Chr04_Occ	14000000	14050000	14025000	0.004456	0.0015123784034113876	0.3523470000000001	0	0	0	0	Rural sel
Chr04_Occ_14075000	Chr04_Occ	14050000	14100000	14075000	3.31e-4	7.729143797532093e-4	0.138277	0	0	0	0	Rural sel
Chr04_Occ_14125000	Chr04_Occ	14100000	14150000	14125000	0.005377	-2.054430929538005e-5	0.086699	0	0	0	0	Weird
Chr04_Occ_14175000	Chr04_Occ	14150000	14200000	14175000	0.002289	1.3438436603361442e-4	0.09084099999999995	0	0	0	0	Rural sel
Chr04_Occ_14225000	Chr04_Occ	14200000	14250000	14225000	0.002406	4.7833300223970934e-4	0.1575200000000001	0	0	0	0	Rural sel
Chr04_Occ_14275000	Chr04_Occ	14250000	14300000	14275000	7.03e-4	1.9247701068144524e-5	0.142428	0	0	0	0	Rural sel
Chr04_Occ_14325000	Chr04_Occ	14300000	14350000	14325000	0	4.985382665115556e-4	0.12878599999999998	0	0	0	0	Rural sel
Chr04_Occ_14375000	Chr04_Occ	14350000	14400000	14375000	7.45e-4	1.3794004233008e-4	0.13854199999999994	0	0	0	0	Rural sel
Chr04_Occ_14425000	Chr04_Occ	14400000	14450000	14425000	0.00128	7.823455799024735e-4	0.08972100000000016	0	0	0	0	Rural sel
Chr04_Occ_14475000	Chr04_Occ	14450000	14500000	14475000	0.00891	7.218863748708268e-4	0.292272	0	0	0	0	Rural sel
Chr04_Occ_14525000	Chr04_Occ	14500000	14550000	14525000	0.004172	1.1393420837448737e-4	0.11953099999999994	0	0	0	0	Rural sel
Chr04_Occ_14575000	Chr04_Occ	14550000	14600000	14575000	0.007303	-4.007716939270524e-4	0.13059299999999996	0	0	0	0	Weird
Chr04_Occ_14625000	Chr04_Occ	14600000	14650000	14625000	0.004148	3.5322789136267574e-5	-0.0015359999999999818	0	0	0	0	Weird
Chr04_Occ_14675000	Chr04_Occ	14650000	14700000	14675000	0.008135	-3.6911744127094206e-4	-0.08661399999999997	0	0	0	0	Urban sel
Chr04_Occ_14725000	Chr04_Occ	14700000	14750000	14725000	0.003946	-8.747800573832704e-4	-0.005403000000000047	0	0	0	0	Urban sel
Chr04_Occ_14775000	Chr04_Occ	14750000	14800000	14775000	0.003786	-3.431769966051202e-4	-0.09276899999999999	0	0	0	0	Urban sel
Chr04_Occ_14825000	Chr04_Occ	14800000	14850000	14825000	0.011093	-1.8943841385567553e-5	-0.054910000000000014	0	0	0	0	Urban sel
Chr04_Occ_14875000	Chr04_Occ	14850000	14900000	14875000	0.004132	1.2223517109218908e-4	-0.0020400000000000418	0	0	0	0	Weird
Chr04_Occ_14925000	Chr04_Occ	14900000	14950000	14925000	2.28e-4	0.001097632028046417	0.15188600000000002	0	0	0	0	Rural sel
Chr04_Occ_14975000	Chr04_Occ	14950000	15000000	14975000	0.002719	1.9942930657029963e-4	-0.01540700000000006	0	0	0	0	Weird
Chr04_Occ_15025000	Chr04_Occ	15000000	15050000	15025000	0.003142	-3.167035950931048e-4	0.14225	0	0	0	0	Weird
Chr04_Occ_15075000	Chr04_Occ	15050000	15100000	15075000	0.008393	1.0678305312634452e-4	0.0700130000000001	0	0	0	0	Rural sel
Chr04_Occ_15125000	Chr04_Occ	15100000	15150000	15125000	2.99e-4	-8.507452938427175e-5	0.08008800000000005	0	0	0	0	Weird
Chr04_Occ_15175000	Chr04_Occ	15150000	15200000	15175000	0.002219	5.5839935637628374e-5	0.18338399999999994	0	0	0	0	Rural sel
Chr04_Occ_15225000	Chr04_Occ	15200000	15250000	15225000	0.00636	1.0301910605810954e-4	0.04753200000000002	0	0	0	0	Rural sel
Chr04_Occ_15275000	Chr04_Occ	15250000	15300000	15275000	0.004093	-8.056388733173239e-4	0.06298300000000001	0	0	0	0	Weird
Chr04_Occ_15325000	Chr04_Occ	15300000	15350000	15325000	0.002568	-1.9893831700471508e-4	0.07892599999999994	0	0	0	0	Weird
