Chr	start	end	direction	gene_id
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56230
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56232
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56233
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56226
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56231
Chr06_Pall	29874841	29924841	Rural sel	ACLI19_g56547
Chr06_Pall	40874841	40924841	Urban sel	ACLI19_g56856
Chr06_Pall	40874841	40924841	Urban sel	ACLI19_g56857
Chr06_Pall	40874841	40924841	Urban sel	ACLI19_g56858
Chr06_Pall	40874841	40924841	Urban sel	ACLI19_g56860
Chr06_Pall	40874841	40924841	Urban sel	ACLI19_g56861
Chr06_Pall	40874841	40924841	Urban sel	ACLI19_g56859
Chr06_Pall	44324841	44374841	Rural sel	ACLI19_g57010
Chr06_Pall	44324841	44374841	Rural sel	ACLI19_g57011
Chr06_Pall	44824841	44874841	Rural sel	ACLI19_g57044
Chr06_Pall	44824841	44874841	Rural sel	ACLI19_g57043
Chr06_Pall	54574841	54624841	Urban sel	ACLI19_g57738
Chr06_Pall	54574841	54624841	Urban sel	ACLI19_g57739
Chr06_Pall	54574841	54624841	Urban sel	ACLI19_g57740
Chr06_Pall	54574841	54624841	Urban sel	ACLI19_g57741
Chr06_Pall	54574841	54624841	Urban sel	ACLI19_g57742
Chr06_Pall	54574841	54624841	Urban sel	ACLI19_g57743
Chr07_Occ	5817332	5867332	Rural sel	ACLI19_g59285
Chr07_Occ	5817332	5867332	Rural sel	ACLI19_g59287
Chr07_Occ	5817332	5867332	Rural sel	ACLI19_g59288
Chr07_Occ	5817332	5867332	Rural sel	ACLI19_g59289
Chr07_Occ	5817332	5867332	Rural sel	ACLI19_g59286
Chr07_Occ	15917332	15967332	Rural sel	ACLI19_g60268
Chr07_Occ	15917332	15967332	Rural sel	ACLI19_g60269
Chr07_Occ	15917332	15967332	Rural sel	ACLI19_g60271
Chr07_Occ	15917332	15967332	Rural sel	ACLI19_g60272
Chr07_Occ	15917332	15967332	Rural sel	ACLI19_g60270
Chr07_Occ	15917332	15967332	Rural sel	ACLI19_g60273
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60485
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60486
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60487
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60489
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60490
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60491
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60492
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60484
Chr07_Occ	18467332	18517332	Rural sel	ACLI19_g60488
Chr07_Occ	18617332	18667332	Urban sel	ACLI19_g60504
Chr07_Occ	18617332	18667332	Urban sel	ACLI19_g60505
Chr07_Occ	18617332	18667332	Urban sel	ACLI19_g60506
Chr07_Occ	18617332	18667332	Urban sel	ACLI19_g60507
Chr07_Occ	18617332	18667332	Urban sel	ACLI19_g60508
Chr07_Occ	18617332	18667332	Urban sel	ACLI19_g60503
Chr07_Occ	39017332	39067332	Rural sel	ACLI19_g61493
Chr07_Occ	39017332	39067332	Rural sel	ACLI19_g61495
Chr07_Occ	39017332	39067332	Rural sel	ACLI19_g61496
Chr07_Occ	39017332	39067332	Rural sel	ACLI19_g61497
Chr07_Occ	39017332	39067332	Rural sel	ACLI19_g61498
Chr07_Occ	39017332	39067332	Rural sel	ACLI19_g61494
Chr07_Occ	43817332	43867332	Rural sel	ACLI19_g61853
Chr07_Occ	43817332	43867332	Rural sel	ACLI19_g61854
Chr07_Occ	43817332	43867332	Rural sel	ACLI19_g61855
Chr07_Occ	43817332	43867332	Rural sel	ACLI19_g61856
Chr07_Occ	43867332	43917332	Rural sel	ACLI19_g61857
Chr07_Occ	43867332	43917332	Rural sel	ACLI19_g61858
Chr07_Occ	43867332	43917332	Rural sel	ACLI19_g61859
Chr07_Occ	43867332	43917332	Rural sel	ACLI19_g61861
Chr07_Occ	43867332	43917332	Rural sel	ACLI19_g61860
Chr07_Occ	43967332	44017332	Rural sel	ACLI19_g61870
Chr07_Occ	43967332	44017332	Rural sel	ACLI19_g61869
Chr07_Occ	47617332	47667332	Urban sel	ACLI19_g62145
Chr07_Occ	47617332	47667332	Urban sel	ACLI19_g62146
Chr07_Occ	47617332	47667332	Urban sel	ACLI19_g62147
Chr07_Occ	47617332	47667332	Urban sel	ACLI19_g62148
Chr07_Occ	47617332	47667332	Urban sel	ACLI19_g62149
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62372
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62374
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62376
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62377
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62378
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62379
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62380
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62373
Chr07_Occ	49767332	49817332	Rural sel	ACLI19_g62375
Chr07_Occ	49817332	49867332	Rural sel	ACLI19_g62382
Chr07_Occ	49817332	49867332	Rural sel	ACLI19_g62383
Chr07_Occ	49817332	49867332	Rural sel	ACLI19_g62385
Chr07_Occ	49817332	49867332	Rural sel	ACLI19_g62386
Chr07_Occ	49817332	49867332	Rural sel	ACLI19_g62381
Chr07_Occ	49817332	49867332	Rural sel	ACLI19_g62384
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62951
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62952
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62953
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62955
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62956
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62950
Chr07_Occ	54967332	55017332	Urban sel	ACLI19_g62954
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63014
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63015
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63017
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63018
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63019
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63020
Chr07_Occ	55467332	55517332	Rural sel	ACLI19_g63016
Chr07_Pall	29868066	29918066	Rural sel	ACLI19_g66011
Chr07_Pall	38968066	39018066	Rural sel	ACLI19_g66293
Chr07_Pall	48318066	48368066	Rural sel	ACLI19_g67056
Chr07_Pall	48318066	48368066	Rural sel	ACLI19_g67057
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67144
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67145
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67146
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67147
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67148
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67150
Chr07_Pall	49418066	49468066	Rural sel	ACLI19_g67149
Chr07_Pall	49468066	49518066	Rural sel	ACLI19_g67150
Chr07_Pall	49468066	49518066	Rural sel	ACLI19_g67152
Chr07_Pall	49468066	49518066	Rural sel	ACLI19_g67153
Chr07_Pall	49468066	49518066	Rural sel	ACLI19_g67154
Chr07_Pall	49468066	49518066	Rural sel	ACLI19_g67151
Chr08_Occ	370573	420573	Urban sel	ACLI19_g68235
Chr08_Occ	370573	420573	Urban sel	ACLI19_g68237
Chr08_Occ	370573	420573	Urban sel	ACLI19_g68239
Chr08_Occ	370573	420573	Urban sel	ACLI19_g68234
Chr08_Occ	370573	420573	Urban sel	ACLI19_g68238
Chr08_Occ	370573	420573	Urban sel	ACLI19_g68236
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68245
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68246
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68247
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68248
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68249
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68250
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68252
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68253
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68254
Chr08_Occ	470573	520573	Urban sel	ACLI19_g68251
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68255
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68256
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68257
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68258
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68259
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68260
Chr08_Occ	520573	570573	Urban sel	ACLI19_g68261
Chr08_Occ	1270573	1320573	Urban sel	ACLI19_g68353
Chr08_Occ	1270573	1320573	Urban sel	ACLI19_g68354
Chr08_Occ	1270573	1320573	Urban sel	ACLI19_g68355
Chr08_Occ	1270573	1320573	Urban sel	ACLI19_g68356
Chr08_Occ	1270573	1320573	Urban sel	ACLI19_g68352
Chr08_Occ	3070573	3120573	Rural sel	ACLI19_g68573
Chr08_Occ	3070573	3120573	Rural sel	ACLI19_g68574
Chr08_Occ	3070573	3120573	Rural sel	ACLI19_g68575
Chr08_Occ	3070573	3120573	Rural sel	ACLI19_g68576
Chr08_Occ	8720573	8770573	Rural sel	ACLI19_g69171
Chr08_Occ	8720573	8770573	Rural sel	ACLI19_g69172
Chr08_Occ	8720573	8770573	Rural sel	ACLI19_g69173
Chr08_Occ	8720573	8770573	Rural sel	ACLI19_g69174
Chr08_Occ	8720573	8770573	Rural sel	ACLI19_g69176
Chr08_Occ	8720573	8770573	Rural sel	ACLI19_g69175
Chr08_Occ	20320573	20370573	Urban sel	ACLI19_g70357
Chr08_Occ	20320573	20370573	Urban sel	ACLI19_g70359
Chr08_Occ	20320573	20370573	Urban sel	ACLI19_g70360
Chr08_Occ	20320573	20370573	Urban sel	ACLI19_g70361
Chr08_Occ	20320573	20370573	Urban sel	ACLI19_g70358
Chr08_Occ	20470573	20520573	Urban sel	ACLI19_g70369
Chr08_Occ	20470573	20520573	Urban sel	ACLI19_g70370
Chr08_Occ	20470573	20520573	Urban sel	ACLI19_g70373
Chr08_Occ	20470573	20520573	Urban sel	ACLI19_g70371
Chr08_Occ	20470573	20520573	Urban sel	ACLI19_g70372
Chr08_Occ	20520573	20570573	Urban sel	ACLI19_g70373
Chr08_Occ	20520573	20570573	Urban sel	ACLI19_g70375
Chr08_Occ	20520573	20570573	Urban sel	ACLI19_g70374
Chr08_Occ	25370573	25420573	Rural sel	ACLI19_g70763
Chr08_Occ	25370573	25420573	Rural sel	ACLI19_g70764
Chr08_Occ	25370573	25420573	Rural sel	ACLI19_g70765
Chr08_Occ	25370573	25420573	Rural sel	ACLI19_g70767
Chr08_Occ	25370573	25420573	Rural sel	ACLI19_g70766
Chr08_Occ	40570573	40620573	Urban sel	ACLI19_g71253
Chr08_Occ	40570573	40620573	Urban sel	ACLI19_g71255
Chr08_Occ	40570573	40620573	Urban sel	ACLI19_g71254
Chr08_Occ	40570573	40620573	Urban sel	ACLI19_g71256
Chr08_Occ	42020573	42070573	Urban sel	ACLI19_g71316
Chr08_Occ	42020573	42070573	Urban sel	ACLI19_g71318
Chr08_Occ	42020573	42070573	Urban sel	ACLI19_g71319
Chr08_Occ	42020573	42070573	Urban sel	ACLI19_g71320
Chr08_Occ	42020573	42070573	Urban sel	ACLI19_g71317
Chr08_Occ	56920573	56970573	Rural sel	ACLI19_g72322
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72471
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72473
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72474
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72475
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72476
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72477
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72478
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72479
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72480
Chr08_Occ	58320573	58370573	Urban sel	ACLI19_g72472
Chr08_Occ	61020573	61070573	Urban sel	ACLI19_g72783
Chr08_Occ	61020573	61070573	Urban sel	ACLI19_g72785
Chr08_Occ	61020573	61070573	Urban sel	ACLI19_g72782
Chr08_Occ	61020573	61070573	Urban sel	ACLI19_g72784
Chr08_Occ	61020573	61070573	Urban sel	ACLI19_g72786
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73216
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73218
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73219
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73220
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73221
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73223
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73217
Chr08_Occ	64670573	64720573	Urban sel	ACLI19_g73222
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73300
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73301
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73302
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73303
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73304
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73305
Chr08_Pall	322347	372347	Urban sel	ACLI19_g73306
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73306
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73307
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73308
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73309
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73310
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73311
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73313
Chr08_Pall	372347	422347	Urban sel	ACLI19_g73312
Chr08_Pall	422347	472347	Urban sel	ACLI19_g73313
Chr08_Pall	422347	472347	Urban sel	ACLI19_g73315
Chr08_Pall	422347	472347	Urban sel	ACLI19_g73317
Chr08_Pall	422347	472347	Urban sel	ACLI19_g73318
Chr08_Pall	422347	472347	Urban sel	ACLI19_g73314
Chr08_Pall	422347	472347	Urban sel	ACLI19_g73316
Chr08_Pall	1922347	1972347	Rural sel	ACLI19_g73498
Chr08_Pall	1922347	1972347	Rural sel	ACLI19_g73500
Chr08_Pall	1922347	1972347	Rural sel	ACLI19_g73501
Chr08_Pall	1922347	1972347	Rural sel	ACLI19_g73502
Chr08_Pall	1922347	1972347	Rural sel	ACLI19_g73497
Chr08_Pall	1922347	1972347	Rural sel	ACLI19_g73499
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73506
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73507
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73508
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73509
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73510
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73511
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73513
Chr08_Pall	2022347	2072347	Rural sel	ACLI19_g73512
Chr08_Pall	11122347	11172347	Rural sel	ACLI19_g74494
Chr08_Pall	11122347	11172347	Rural sel	ACLI19_g74495
Chr08_Pall	11122347	11172347	Rural sel	ACLI19_g74496
Chr08_Pall	11122347	11172347	Rural sel	ACLI19_g74497
Chr08_Pall	11122347	11172347	Rural sel	ACLI19_g74498
Chr08_Pall	11122347	11172347	Rural sel	ACLI19_g74499
Chr08_Pall	16572347	16622347	Rural sel	ACLI19_g75067
Chr08_Pall	16572347	16622347	Rural sel	ACLI19_g75068
Chr08_Pall	16572347	16622347	Rural sel	ACLI19_g75069
Chr08_Pall	16572347	16622347	Rural sel	ACLI19_g75066
Chr08_Pall	16572347	16622347	Rural sel	ACLI19_g75070
Chr08_Pall	16622347	16672347	Rural sel	ACLI19_g75071
Chr08_Pall	16622347	16672347	Rural sel	ACLI19_g75072
Chr08_Pall	16622347	16672347	Rural sel	ACLI19_g75073
Chr08_Pall	16622347	16672347	Rural sel	ACLI19_g75075
Chr08_Pall	16622347	16672347	Rural sel	ACLI19_g75074
Chr08_Pall	16672347	16722347	Rural sel	ACLI19_g75076
Chr08_Pall	16672347	16722347	Rural sel	ACLI19_g75077
Chr08_Pall	16672347	16722347	Rural sel	ACLI19_g75078
Chr08_Pall	16772347	16822347	Rural sel	ACLI19_g75080
Chr08_Pall	16772347	16822347	Rural sel	ACLI19_g75081
Chr08_Pall	23572347	23622347	Rural sel	ACLI19_g75712
Chr08_Pall	23572347	23622347	Rural sel	ACLI19_g75714
Chr08_Pall	23572347	23622347	Rural sel	ACLI19_g75715
Chr08_Pall	23572347	23622347	Rural sel	ACLI19_g75716
Chr08_Pall	23572347	23622347	Rural sel	ACLI19_g75713
Chr08_Pall	39972347	40022347	Rural sel	ACLI19_g76434
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76941
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76942
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76944
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76945
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76946
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76947
Chr08_Pall	46522347	46572347	Rural sel	ACLI19_g76943
Chr08_Pall	54972347	55022347	Rural sel	ACLI19_g77813
Chr08_Pall	54972347	55022347	Rural sel	ACLI19_g77814
Chr08_Pall	54972347	55022347	Rural sel	ACLI19_g77815
Chr08_Pall	54972347	55022347	Rural sel	ACLI19_g77816
Chr08_Pall	56722347	56772347	Rural sel	ACLI19_g78020
Chr08_Pall	56722347	56772347	Rural sel	ACLI19_g78022
Chr08_Pall	56722347	56772347	Rural sel	ACLI19_g78023
Chr08_Pall	56722347	56772347	Rural sel	ACLI19_g78024
Chr08_Pall	56722347	56772347	Rural sel	ACLI19_g78021
